Lap;XTE;Steering;Throttle;Velocity;Acceleration
1;0.05188216;0.1794559;0.3405348;0.7128169;0.6973197
1;0.05176691;0.1794559;0.3405348;0.7603561;0.7459896
1;0.05175146;0.1794559;0.3405348;0.7970735;0.7603561
1;0.05175146;0.1794559;0.3405348;0.7970735;0.7603561
1;0.05175146;0.1794559;0.3405348;0.7970735;0.7603561
1;0.05175146;0.1794559;0.3405348;0.7970735;0.7603561
1;0.05170675;0.1794559;0.3405348;0.800351;0.7970735
1;0.05155765;0.1794559;0.3405348;0.8758196;0.840471
1;0.0515398;0.1794559;0.3405348;0.8873137;0.8758196
1;0.0515398;0.1794559;0.3405348;0.8873137;0.8758196
1;0.0515398;0.1794559;0.3405348;0.8873137;0.8758196
1;0.0515398;0.1794559;0.3405348;0.8873137;0.8758196
1;0.05157392;0.1794559;0.3405348;0.8894888;0.8873137
1;0.05159903;0.2165271;0.342741;0.9434974;0.9309219
1;0.05159526;0.1617146;0.3369095;0.969736;0.9434974
1;0.05159526;0.1617146;0.3369095;0.969736;0.9434974
1;0.05159526;0.1617146;0.3369095;0.969736;0.9434974
1;0.05159526;0.1617146;0.3369095;0.969736;0.9434974
1;0.05160797;0.1617146;0.3369095;0.9723152;0.969736
1;0.05175925;0.1617146;0.3369095;1.020572;1.009407
1;0.05178051;0.1617146;0.3369095;1.037069;1.020572
1;0.05178051;0.1617146;0.3369095;1.037069;1.020572
1;0.05178051;0.1617146;0.3369095;1.037069;1.020572
1;0.05178051;0.1617146;0.3369095;1.037069;1.020572
1;0.05182589;0.1617146;0.3369095;1.049178;1.037069
1;0.05184104;0.1617146;0.3369095;1.118816;1.085325
1;0.05191579;0.1617146;0.3369095;1.131479;1.118816
1;0.05191579;0.1620416;0.3418961;1.131479;1.118816
1;0.05191579;0.1620416;0.3418961;1.131479;1.118816
1;0.05191579;0.1620416;0.3418961;1.131479;1.118816
1;0.05187688;0.1620416;0.3418961;1.140322;1.131479
1;0.05193427;0.1620416;0.3418961;1.195901;1.171099
1;0.05195092;0.1620416;0.3418961;1.212312;1.195901
1;0.05195092;0.1620416;0.3418961;1.212312;1.195901
1;0.05195092;0.1620416;0.3418961;1.212312;1.195901
1;0.05195092;0.1779354;0.3394166;1.212312;1.195901
1;0.05195953;0.1779354;0.3394166;1.20713;1.212312
1;0.05204538;0.1779354;0.3394166;1.274161;1.257375
1;0.05204538;0.1779354;0.3394166;1.274161;1.257375
1;0.05206476;0.1779354;0.3394166;1.286512;1.274161
1;0.05206476;0.1779354;0.3394166;1.286512;1.274161
1;0.05206476;0.1779354;0.3394166;1.286512;1.274161
1;0.05211135;0.07997483;0.336271;1.309174;1.286512
1;0.05231646;0.07997483;0.336271;1.348438;1.332551
1;0.05235756;0.06794655;0.3342556;1.374874;1.350457
1;0.05245528;0.06794655;0.3342556;1.406305;1.397912
1;0.05245163;0.06794655;0.3342556;1.432155;1.406305
1;0.0524851;0.04768595;0.3357327;1.467704;1.46161
1;0.05247221;0.04768595;0.3357327;1.492125;1.467704
1;0.05249642;0.04768595;0.3357327;1.494909;1.492125
1;0.05243852;0.04768595;0.3357327;1.520848;1.494909
1;0.05247642;0.04768595;0.3357327;1.534312;1.520848
1;0.05234888;-0.03390745;0.3344884;1.567423;1.571307
1;0.05233477;-0.03390745;0.3344884;1.608038;1.567423
1;0.05233477;-0.03390745;0.3344884;1.608038;1.567423
1;0.05233477;-0.03390745;0.3344884;1.608038;1.567423
1;0.05233477;-0.03390745;0.3344884;1.608038;1.567423
1;0.05225931;-0.03390745;0.3344884;1.588;1.608038
1;0.05208607;-0.03390745;0.3344884;1.658208;1.623257
1;0.05204132;-0.133649;0.3304408;1.666112;1.658208
1;0.05204132;-0.133649;0.3304408;1.666112;1.658208
1;0.05204132;-0.133649;0.3304408;1.666112;1.658208
1;0.05204132;-0.133649;0.3304408;1.666112;1.658208
1;0.05198675;-0.133649;0.3304408;1.683787;1.666112
1;0.05177991;-0.133649;0.3304408;1.722814;1.709843
1;0.05168193;-0.133649;0.3304408;1.72955;1.722814
